learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.0349665979758089,86.434297015568,28.002141815985,-37.2076532232241,-30,-30
0.846033221216407,17.5936525561302,17.5936525358509,-12.9589375463553,-15,-15
1,6.61851655981366,6.61851655981366,-9.44978394741457,0,0
1,5.34091634399972,5.34091634399972,-15.501389499727,-15,-15
0.797528594518262,14.0022983657237,14.0022980374772,-0.431244626614423,15,15
0.094587464376721,19.2020864664249,12.7654355694221,-12.9470636914979,0,0
0.248273452250141,9.50049749544048,9.08896407006778,-10.5776970220031,0,0
1,8.93139079498721,8.93139079498721,-2.12373912625265,15,15
1,8.86786595653682,8.86786595653682,2.15278991517763,15,15
1,19.1691062425048,19.1691062425048,-14.650342616364,-30,-30
1,16.8314758972353,16.8314758972353,-13.021385332079,-30,-30
0.0146820730151162,24.0282994267747,3.60794553255861,-11.5394282871644,0,0
0.10384219958206,13.434945860229,9.41273065246808,-22.6339940398854,-30,-30
1,13.5018893492418,13.5018893492418,-9.61704517901035,0,0
0.989608443856253,12.9700333955814,12.9700333955814,0.387293318768147,30,30
0.0513322140833918,34.1194397776025,15.0095765283603,-12.9623457618739,0,0
0.306303437973155,8.91019812935842,8.75070120063491,-3.86865746504719,0,0
0.0303400030822904,43.5127577378586,12.5078187764297,8.45433348036759,30,30
0.0971682547485322,37.2814224812641,25.1707709319022,-13.4860481868802,-15,-15
0.253896697884864,21.1754491540244,20.3309072285479,-10.0201780276045,-15,-15
1,7.18497382266944,7.18497382266944,-2.57495885257508,30,30
1,6.73333483504504,6.73333483504504,-6.22410177757033,30,30
0,0,0,1.87957668553557,15,15
0.743261146084592,14.3809601595198,14.3809555654725,-11.3055539646782,-15,-15
0.010071847701805,30.9284216526533,3.25912084309335,-7.49195984764568,0,0
0.0317181081257668,33.5694496950488,10.0209017598289,-17.1721353904798,-15,-15
1,0.828449470150273,0.828449470150273,-16.9302399867646,-30,-30
0.203562401540259,20.8868758376882,19.1786598563457,2.15141406378041,30,30
0.543608861519386,11.3556075668955,11.3535755860378,-7.55365179268214,0,0
0.254721933815456,15.2909794300522,14.6885071860018,-12.2154326449421,0,0
1,4.24690008934548,4.24690008934548,-8.74539050377935,15,15
1,8.70728264069689,8.70728264069689,3.10940516614834,30,30
1,19.3407465472599,19.3407465472599,-12.9478173783946,-30,-30
1,12.7769879710291,12.7769879710291,-2.5038969715061,15,15
0.0397011150122536,26.1359099035432,9.39772754962363,-10.92284825621,0,0
0.248016447647998,6.7798975223223,6.48510606926959,-9.84283899834265,0,0
