learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.641281680430721,12.9898514758138,12.989687079034,-6.32009704655034,-30,-30
1,1.95105641372671,1.95105641372671,-6.09483714846065,-15,-15
0.0237616188684889,44.0083735491301,10.2291255291845,0.369062269548944,0,0
0.682688093262632,10.4598080790593,10.4597737332485,-10.7805946071211,-15,-15
0.539064046823318,10.2770285111682,10.2749777551641,-1.05566134228443,15,15
0.406501470821135,6.72843869214186,6.70678507684518,-6.33605492195018,0,0
0.420384628923839,6.42915119649163,6.41320370146,-7.42875815877169,0,0
1,4.56935132530269,4.56935132530269,-2.68046333008786,15,15
1,6.44420579358921,6.44420579358921,0.8579549889787,15,15
0.388172221154695,16.6232375883615,16.5484831957097,-13.9546492235091,-30,-30
0.539067363218382,13.8724975085991,13.8697295045958,-13.5261913966595,-30,-30
0,1.00281659362472,0,-15.2522601715332,0,0
0.00846248218286596,45.6478569486357,4.0739287195311,-20.7887438865388,-30,-30
0.755648146316528,15.2000305151269,15.200027696637,-4.98373502239895,0,0
1,17.181212163633,17.181212163633,9.98885981294534,30,30
0.138166744096939,29.4202578978185,23.6883103510752,-11.345912082335,0,0
0.342262624334924,19.0574939754799,18.8675421270537,-7.19596829477388,0,0
0.112951169342648,25.7969012713721,18.8946566572278,10.761993498534,30,30
0.804346486574277,26.1245620609269,26.1245616407684,-13.3622547993184,-15,-15
0.846921808292972,23.6724920890641,23.6724920634612,-9.88238205321246,-15,-15
0.65716547084641,17.1415980112565,17.1414661912211,5.68560750225627,30,30
0.572113208737234,19.8955469646373,19.8937956121446,10.3846713829864,30,30
0.0262392292027652,74.4318599322078,18.8754862472002,-5.58613093440296,15,15
1,10.4120222876441,10.4120222876441,-15.4810979053095,-15,-15
0,0,0,-18.6895680430746,0,0
0,0.573952238103754,0,-17.709204953064,-15,-15
0.001617444233233,35.3889944563219,0.62456958996079,-19.1284696608609,-30,-30
1,29.8165022247412,29.8165022247412,10.7673335280433,30,30
0.600489331819635,15.8482516777535,15.8475958443264,-4.47347980385429,0,0
0.631139030146464,14.8409016321107,14.8406463913511,-7.40192570881501,0,0
1,15.6278256481438,15.6278256481438,4.31223116796039,15,15
0.0732902264776007,20.2728185796508,11.4968449324371,15.0826921660022,30,30
0.601807033146494,25.8429581219097,25.8419268536331,-10.2716567010119,-30,-30
1,11.0892963240676,11.0892963240676,2.31764972324698,15,15
0.701475572501977,12.5547447571379,12.5547236909233,-11.9663528596435,0,0
0.763776079303337,10.7108185347347,10.710817165792,-5.62200696134297,0,0
