learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.449886983273923,9.72664719533845,9.71306611563888,-13.3335979440035,-30,-30
0.195161690674994,6.77783371140887,6.15569682609876,-6.8282054606744,-15,-15
0.483470843732416,6.90720042634119,6.90237711486221,-0.509736991633365,0,0
1,7.72029947739888,7.72029947739888,-6.25490072879478,-15,-15
1,10.3398127907502,10.3398127907502,-1.45687406961189,15,15
0.455250708643702,2.52101275968116,2.5178523858477,-4.95771010095365,0,0
0,0,0,-1.14985321782909,0,0
0.579523135930819,2.86335420427541,2.86314621630118,1.6130830662209,15,15
0.0918746758677339,6.78229748755246,4.43277022755715,1.68273013382975,15,15
0.728691990948062,9.45998225628609,9.45997671029611,-2.48833904892667,-30,-30
0.78323816653007,8.78691996646808,8.78691953030626,-8.92509013704469,-30,-30
0.207034683592582,9.07241309533897,8.36525107211652,0.942390860087506,0,0
0.291262696748495,12.827346030663,12.5366259571681,-12.740066549251,-30,-30
1,8.17826198130073,8.17826198130073,-6.79348584958399,0,0
0.92442043123658,17.3642437214629,17.3642437214549,10.8211923865331,30,30
0.717290380670816,9.27088812267626,9.27087957461189,2.2433454353734,0,0
0.588940944616486,11.1498785594989,11.1492472874562,-2.78092299034551,0,0
1,4.97844462091761,4.97844462091761,3.22889944007203,30,30
0.2434906457776,12.0698980611852,11.5092879467426,-9.73812721392722,-15,-15
0.270647566178332,11.3249499796599,10.9731076446917,-8.32788003705393,-15,-15
1,10.7923464960033,10.7923464960033,0.18644264075704,30,30
1,11.5679044016051,11.5679044016051,2.60781484039822,30,30
0.00607857787054706,28.000980522839,1.8163890965283,0.484783884440878,15,15
0.580237119352127,7.99227224471103,7.9917024549821,-5.17543524034327,-15,-15
0.914948884021826,6.5494178123068,6.54941781229576,0.97337832156647,0,0
0,1.05673858400263,0,1.49385039822425,-15,-15
1,7.54330321870096,7.54330321870096,-4.15673949825367,-30,-30
0.0229148444685657,41.6994911946217,9.38574393516258,4.66193040496523,30,30
1,7.25351339665313,7.25351339665313,2.47589692595513,0,0
1,3.82162784119194,3.82162784119194,3.47957281517994,0,0
0,0.176862495802932,0,2.47716514135448,15,15
0.0155535353621594,43.6045127543086,6.90632837547229,10.4786944929462,30,30
1,16.0268840577986,16.0268840577986,-3.50767197392499,-30,-30
0.556080687413624,9.18735039443988,9.1861383048747,6.59385411325825,15,15
1,2.36594784648417,2.36594784648417,6.57762909245904,0,0
0.0124149952426251,33.6005600935625,4.31416784721249,-3.0584075179081,0,0
