learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.70526008038832,24.4859297445119,24.4858940381858,19.6682996185211,-30,-30
0.0820303703021957,12.5616205524378,7.66206015982655,12.0387515748217,-15,-15
0.112554445021953,15.2603660348594,11.1571550020157,2.51566496941716,0,0
0.256177444561512,11.7178340294586,11.2659675533133,12.971692444394,-15,-15
0.229886631575151,25.415516658714,23.979365248671,-9.74978943572655,15,15
0.805071901473033,6.60377950733217,6.60377940537648,-6.5163598898377,0,0
0.734935317646161,7.86460008265403,7.86459651364897,0.295958551285172,0,0
0.485930598221344,12.0052051331618,11.9972507064019,-10.4108234725267,15,15
0.316361741098062,13.8582589733182,13.6470080447033,-13.5627769353999,15,15
0.151659479188797,43.0181316459736,35.9724361356233,18.3043103103111,-30,-30
0.224058406764844,34.9552192894638,32.8092110481157,21.2738416868755,-30,-30
0.00778630084505611,62.5372968991744,5.15254434113949,19.0017535762183,0,360
0.0152749865160153,24.0698892728113,3.74918479056569,21.7706915491418,-30,-30
0.502570808120675,22.6116035115027,22.6011713256686,-0.0976828955501478,0,0
0.387933344607852,28.0403841636181,27.9137444607067,-30.1761753220362,30,30
1,11.5656365930288,11.5656365930288,-18.1925639575775,0,360
1,10.6282603353416,10.6282603353416,-24.5803304991317,0,360
0,0.778949548257606,0,-25.0758173295687,30,30
0.6263604266309,28.7381822832132,28.7376128525656,5.69975297514798,-15,-15
0.436927391035101,31.6477209470761,31.5906321548651,10.0272488015097,-15,-15
0.426506493008751,37.4175223508449,37.3349397446555,-29.4621595208433,30,30
0.458490237044294,36.6074432636631,36.5644660160253,-27.5764408338569,30,30
0.597464544250345,10.4153976453965,10.414929348381,-16.7512503053702,15,15
0.56583247455352,21.2871036356226,21.2849040175787,4.36108599821481,-15,-15
0.0221772624703576,68.3988145898078,14.9534523703534,-9.69768755548967,0,360
1,17.6040283708028,17.6040283708028,4.67677461273152,-15,-15
0.69776260541573,15.6653445428671,15.6653144287513,17.7953993624474,-30,-30
0.373038711036996,37.8782424391739,37.6553795213209,-22.9501157537418,30,30
0.525309717606074,19.1866292846313,19.181338593148,-4.39496772551411,0,0
0.680989001784934,16.6661986401116,16.6661406039381,-17.6738817886621,0,360
0,0,0,-13.2718226080298,15,15
0.054814895297332,33.0160298561511,15.2573611007554,-26.1602747606803,30,30
1,34.7814875893629,34.7814875893629,11.7966936082026,-30,-30
0.734838314282458,23.941316053207,23.9413051446701,-13.0720692862909,15,15
0,0,0,-17.1460356478294,0,360
0.00312789993219414,54.5179358366625,1.84673022990137,-1.25891097352079,0,0
