learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.0975465158791339,47.6068483740373,32.2131661414049,25.2836739154268,-30,-30
0.0484808606958974,68.0447636546912,28.6546239240768,1.12506191079635,-15,-15
0,0.62293695981459,0,1.10987725382237,0,0
0.314573939811881,7.6293210024253,7.5096324470077,9.43100005555517,-15,-15
0.0465482107579919,56.2871517056887,22.9678883236365,-10.6010362915381,15,15
0.222720305454331,11.6168561911698,10.8900156214223,-1.17515953211022,0,0
0.255342723699414,10.412933881228,10.0064026425295,1.13251121835515,0,0
0.101040110722801,30.4916849078634,21.0440112973153,-16.3273345044692,15,15
0.43014641903894,14.4624724941483,14.4327121023132,-11.0250923900755,15,15
0.331463799030206,23.2102775778942,22.933548653836,9.78373075078453,-30,-30
0.297460014560157,24.2933334232333,23.7934501187429,16.6007933464344,-30,-30
0.0244313825579248,48.3560374674346,11.5188266596001,5.99388948536695,0,360
0.306206568106278,12.1931969310342,11.9745972051591,17.9254728885427,-30,-30
0.357285569994012,16.3650882519171,16.2385805668267,0.734028920046316,0,0
1,15.9906774411013,15.9906774411013,-15.8401069131504,30,30
0.063740129099404,19.1712439051212,9.88134909363318,-7.99374826610129,0,360
0.347247521503902,5.62801901700386,5.57642618342099,-15.8281890277097,0,360
0.0124256778246503,42.4076106142702,5.4493531583168,-20.0164534663854,30,30
0.197419576603909,26.0130326080196,23.6979570525276,3.41981788810752,-15,-15
0.183785233869081,27.5414669461679,24.5913720310627,5.73739096006193,-15,-15
0.267012368968395,21.9048274973001,21.1860359778283,-14.0229742209083,30,30
0.168240366986818,27.9554170401211,24.270377023881,-23.6122401094207,30,30
1,10.5233063822122,10.5233063822122,-13.5623033023763,15,15
0.678293881881934,17.8995814390948,17.8995130644003,6.44130107415205,-15,-15
0.03401781554045,30.8930866892728,9.78146532700741,-1.73830654083595,0,360
0.974060068873753,4.52824097676248,4.52824097676248,3.57098394274657,-15,-15
0.371909007159537,12.6581445148871,12.5821786880198,16.1613012684587,-30,-30
0.371898934961049,31.2770364382092,31.0892992002849,-16.2613611812197,30,30
0.332418535652338,17.2174522585758,17.015375737979,-0.520900255196189,0,0
0.319189208543629,17.4841279788567,17.2294832336058,3.39069771260943,0,360
1,9.67074441477725,9.67074441477725,-7.17833053311276,15,15
0.231045341406979,12.6680417887765,11.9639690264714,-19.2080116006125,30,30
0.489119757999557,33.2307985475971,33.2102372294152,16.04763341469,-30,-30
0.581629968905902,21.4501162821658,21.4486419481293,-4.72448153505063,15,15
0.0728086552283097,5.12302333368777,2.89258925685839,-0.907329698847444,0,360
0.0145445711527028,24.9836047084368,3.71877301065742,1.74747293992001,0,0
