learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.315205162201843,15.1985102993142,14.9624808037285,13.2215257423474,-30,-30
0.763239136173166,2.41285541838033,2.41285510219598,12.9721043434494,-15,-15
0.624880763137863,9.8449752258603,9.84477148537988,3.47833609564701,0,0
1,2.00016537632338,2.00016537632338,5.67792062664076,-15,-15
0.110904917669767,18.4591101363139,13.3933916609071,-5.51770717325201,15,15
0.415117504701356,5.1282570509986,5.1142054876072,0.0667114542544628,0,0
0.544645892719031,3.95419023239514,3.95350015246035,-2.21996880286035,0,0
0.029754705984567,31.4570092334119,8.89309582788108,-8.70954972270548,15,15
0.069292144415844,13.3045819980251,7.26581309863262,-13.2371632856677,15,15
0.383317494923082,21.3727755832919,21.2679327297531,7.35760306050646,-30,-30
0.374256049560162,21.7401914973667,21.6149850706902,6.35275024283001,-30,-30
0,0,0,14.7359246966206,0,360
0,0,0,8.39203101212283,-30,-30
0.0446525379394216,30.7410983387839,12.1418978220574,-3.09031738103337,0,0
0.0334127101638172,42.6926726044329,13.3158227387649,-14.5061818688524,30,30
0.508752122351378,13.3855665847742,13.3801845770494,1.05726122851203,0,360
0.469373533185466,14.1235129941148,14.1102506368435,-0.321051630256272,0,360
1,17.2615458937638,17.2615458937638,-15.4320464008685,30,30
0.446863673858761,16.9128208805421,16.8877384257213,1.14969945364572,-15,-15
0.204544097602114,24.3766763648067,22.4099149141833,10.0657986163754,-15,-15
0.421319233065826,23.655317520319,23.597672962264,-13.2738521005318,30,30
0.429088528736171,23.4136448889496,23.3644720265422,-10.6391748545865,30,30
0.0755722361186808,5.65589405906048,3.27300375175096,-5.73979446858277,15,15
0.110801190121679,17.7243461388408,12.8540224824356,5.45978653919739,-15,-15
0.0160707350155133,52.3037640499148,8.53789044605531,-0.66951941456656,0,360
0.487341678897766,6.18276925788976,6.17879467865704,6.08592553433021,-15,-15
0.635695746094915,6.87370519809981,6.87360208886383,13.8044605546921,-30,-30
1,21.73302432325,21.73302432325,-9.89643381295315,30,30
0.929897930828674,7.89006370036365,7.89006370036207,-2.42788764907515,0,0
0.0169457145604702,54.7152246718164,9.3773982730503,8.32451732509506,0,360
1,11.7356841165787,11.7356841165787,-4.39132073570421,15,15
0.560505278939021,9.51733493352424,9.51621031393025,-12.8109132480203,30,30
0.751380336452644,19.5290089225905,19.529004541619,9.12900386450969,-30,-30
0.478759495284965,13.821780733449,13.8111151720018,-4.6366124668398,15,15
0.694904123276223,7.49625618167818,7.49624019919922,3.58436762511916,0,360
0.697462329546571,7.45812875096452,7.45811425644178,-0.171066171057866,0,0
