V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
9.6588282156746,12.2484483645284,0.552304019738477,4.18378418312393,11.9467925138121,5.7594577370744,8.32609688264495,12.1941675637214,10.2207028926232,11.3363729190414,36.4381290768041,10.6817529160557,3.98158140702797,28.002141815985,12.989687079034,0,18.6410141067712,2.25497342161541,4.74463232192391,8.16495838437433,4.74105120658457,0.693686704439287,5.23986444590387,11.2388010205846,8.86768103356967,0,10.4186207886102,5.97717848669892,0,9.71306611563888,9.02993565133956,1.55005663357644,-30
6.82300296094536,6.63072285512622,0,0,5.0094645466541,3.33861706240562,7.38527605901269,11.1075674481283,3.35776921952318,0,39.6571723168646,6.30574582284872,0,17.5936525358509,1.95105641372671,0,5.42837124632826,0,0,7.78474529446214,4.03150903226349,0,8.47218779579738,0,7.2127623241482,2.00773513307308,0,0,0,6.15569682609876,5.45531450110542,0,-15
8.28143591099798,12.7660814711152,1.46058990385012,3.55647953945956,6.3422465006317,7.82463360138852,3.56723036706497,2.9171546607096,4.41529691504021,3.13258945326423,0,6.45472699725307,2.38828336650098,6.61851655981366,10.2291255291845,4.52565075391712,6.55342644330952,11.7438892459422,13.5091172117004,7.00195445694917,2.72733824845597,1.28369869500577,0,5.5852676137257,8.18472584039379,0,1.77133314222217,14.0935075053826,4.20889505706154,6.90237711486221,9.48952451569149,6.18847139715974,0
10.9798900306069,25.0333688133354,2.33975400056325,6.41222795290922,17.1795389207427,15.4317262954935,21.5944319311094,12.3491656897064,2.1160698973366,9.84371730034691,0,12.0292511113744,6.91417794837129,5.34091634399972,10.4597737332485,8.43646260619094,6.55001546281877,10.6245452001531,2.3487745062978,6.31417174573611,7.83617435049071,0.624886960422534,7.52154349987878,3.61486019450153,8.4152069078136,0,0,10.7797137203099,14.1140833247502,7.72029947739888,7.91711705862917,4.95045703414663,-15
9.80977028007156,15.2043942049204,0,3.97353766413368,17.3217234698447,15.6508389840389,19.1432852542125,18.9639541581671,5.93872144877995,24.7005084988658,31.0100951515544,19.0250264550675,14.5108285963343,14.0022980374772,10.2749777551641,16.9615605388448,13.8019995076048,15.0478358284292,9.83379028604891,4.77113613378417,9.52294160853825,5.58130194447619,11.9737214844477,6.43306513114342,7.16362515602608,11.0032271940635,3.16380560695198,15.0212121141819,17.5126298545177,10.3398127907502,10.0845660559342,12.7022715860619,15
7.29335565770628,15.458858078254,2.91853192591442,8.00750911821716,14.2908507427542,4.0252142751762,3.62468964200676,19.4245766310149,2.31111360227968,7.21481093058496,17.131579524805,12.8785634375388,8.92588160859453,12.7654355694221,6.70678507684518,13.9820862101979,13.1665803009775,6.208040596486,5.23417950174172,7.98921289056952,3.91942410272783,5.23979582332505,2.70758681195682,6.19497883404051,0,8.4997460310206,0.827697887725486,11.3246444745571,17.3601564355752,2.5178523858477,5.33874194578332,9.67101258318838,0
4.8456077697849,16.0599501547669,0.957232766801664,2.0206601818053,9.99925124655985,3.40327045880873,3.92502636675987,12.152872229134,0.486618184415237,5.21576271444787,21.1060087092469,10.0919128016234,6.33922569115149,9.08896407006778,6.41320370146,12.6911868411181,11.6937846964078,5.47984101258209,4.38385213637304,6.40250564484763,3.65442164381266,3.74744215502865,2.80471957541686,3.00889348866807,0,8.22455736386218,0.617190467023416,8.32024411924096,10.4707499461498,0,4.27833286203246,6.26072905182687,0
6.87169306273192,5.12386482904414,0,0,2.10012850050153,7.93754203996868,5.819116282384,0.744030848704139,3.29617106055819,5.79531667214681,14.0171425355475,4.89721215591045,13.9374710864412,8.93139079498721,4.56935132530269,4.90948605439485,22.798307960726,3.68587488758392,3.84051170703079,3.04982930446884,2.55431572660574,1.75282566073694,2.00155104040355,0,0,3.45872335395028,6.03236846968777,0,0,2.86314621630118,1.93223862283689,0,15
7.80969822198265,11.5200920177621,2.21202046919637,0,0.85083184832866,8.57321734466896,5.76059113047378,2.62271854864162,3.26612651164682,3.93058438153702,7.61676026467841,4.23235172469519,12.3149702430685,8.86786595653682,6.44420579358921,3.09517678476284,13.9473261216927,5.51921178977546,7.91145027328688,4.07119532977818,0.674027629103674,1.57466361355384,4.53324705045713,0,0,1.8214264933037,4.2984203792209,0,0,4.43277022755715,3.3764424576143,0,15
16.4534321341065,10.4960941432454,12.3591216473609,7.30850702420263,11.1970077730305,14.3123574134096,15.3896038015586,35.6901682164875,16.9598905852211,9.00743408440942,8.81306707962379,5.43175260301437,16.0354184871638,19.1691062425048,16.5484831957097,22.7509678320611,0,17.6609389543838,13.8305326957017,8.85079842021155,1.57532159032554,2.0019546598768,31.033550895668,15.476873488031,8.87416425124678,7.46055772296968,10.2634332150182,8.92650286929366,12.596235061139,9.45997671029611,12.76203259606,9.21315523583007,-30
14.8550131255985,3.33669482573662,46.5032695120525,8.27389160373422,9.6012234011321,13.0907580056727,16.4938582019408,19.2423397321584,15.68913870348,10.970386872369,6.57423502987333,4.52668407873021,14.6810637736774,16.8314758972353,13.8697295045958,13.4084567659871,5.42345736587502,16.4589784282361,17.6705525505652,7.90935521928655,3.24560314138842,1.35721143473211,31.2379977776035,15.2578768279105,4.97414634067268,11.3107887146711,9.88688349973766,10.6216798514987,13.1692821118575,8.78691953030626,10.9703994778376,5.25235457980884,-30
0.340751379856619,10.027784603357,92.7792541939033,2.26529248533616,12.2742172610795,6.00936660907721,17.0672323791894,8.26302006705474,10.3734664181237,0,9.55810132130278,1.22763554193094,0,3.60794553255861,0,11.9964103199434,10.8647421007441,8.2441920679778,10.0098941519373,0,0,0,55.2735680730341,0.895515332642619,5.98161634558734,0,6.99340719072606,5.89286616928591,4.67385696307196,8.36525107211652,8.04067629764408,5.76316168721123,0
0.210508111543685,14.3172529892319,11.9287266176219,3.17906043797948,14.7882549180391,7.95149833530501,7.87475694190492,14.1965909576777,3.34408048033964,0,11.1798729519812,4.04465126003966,1.71687457215278,9.41273065246808,4.0739287195311,17.1569512655215,3.03720408715858,4.17002879989386,3.86983323075719,4.01579838521172,5.52103131913015,0,13.5430004578761,0.174333663846886,1.6847420913048,0.361943223082981,3.35154581162714,20.7974749555029,11.9536986255865,12.5366259571681,3.66210347954433,5.75948635931815,-30
3.43806628017678,4.21344450579056,26.712060115526,5.0378679715423,14.6495801782319,11.2230939801563,6.71058174167834,19.3053319859025,6.01029170600913,0,16.5547385215558,0,12.2247776775636,13.5018893492418,15.200027696637,14.6575839242282,11.2984527666337,5.28824186799695,0,7.30611327494546,12.5234584492521,3.39764706608456,16.0743773161464,2.87087547651549,15.9690180677951,2.92621854202545,2.47701147438235,25.6578985168486,21.2233426098204,8.17826198130073,16.3804634635245,7.56443944654641,0
10.9892145938743,0,0,9.32329690844701,10.3654833301574,5.49798387665034,14.1414471559981,12.1087706090769,17.1481046270114,2.8174942049891,19.8124610810123,13.1568661636715,7.4495479959948,12.9700333955814,17.181212163633,7.26519080656108,14.139739111434,14.0524842929557,16.9283532445823,4.37616342192025,0,5.93227872179135,10.2176620491268,9.9825957066158,0.059952635305944,8.70773735620859,12.5895245785073,3.88989478662393,10.9873599719872,17.3642437214549,0.766817730212058,4.91339027090937,30
15.5414244030266,0,6.13209244209752,11.9628459462392,14.1429761980588,8.68857382239572,16.279899647218,11.1735462138103,13.582931401967,15.1075880309684,7.90676773878698,20.2280767622886,15.3163737354049,15.0095765283603,23.6883103510752,12.1960117805335,14.5764470535267,13.3987175929775,8.08693168110832,13.3790780681221,8.77312341499318,1.57761658090006,5.73298704722372,13.3997253608606,10.3882406839595,6.54679868409177,6.36652183049227,5.68594634948447,13.9991739761353,9.27087957461189,11.3162425510213,13.5380662727623,0
14.8775527430023,0,5.83048904225676,9.99332306383451,10.011962907533,8.24408027777234,17.2382187282875,9.96917065101704,12.4753960088101,9.66281559957024,3.76147290989604,16.8544490149928,15.3302975280445,8.75070120063491,18.8675421270537,10.6588920431343,15.0290532723453,7.41804981974434,11.4700185496931,4.75285343562539,1.06113709644964,1.35688429788212,6.90843410479264,14.8367718292253,5.03838483011482,6.99306107691543,8.21306374694752,7.01017000323892,14.9534624853737,11.1492472874562,12.2578652188967,7.13735568517113,0
12.5891217403877,0,0,1.4808292567964,7.41054388860842,4.99129545503874,9.54973158019252,9.10024637422947,6.8186146322458,5.49613648652416,4.18826454706132,22.7811838544725,22.1256887118679,12.5078187764297,18.8946566572278,0,13.5749096868515,11.9125438339259,15.0030482462894,0,0.516439927175105,0,10.1380042512053,5.27534026133086,0,4.48105177995382,15.5383788990646,18.6367909068671,15.099104346579,4.97844462091761,21.760676553231,12.7862366980019,30
9.37473627964559,3.84361508673037,0,0.615372446321068,22.5273642644639,12.9177574930687,23.6451044218765,16.5526085590749,15.3513692615449,11.8639593502732,18.0508487563541,20.0513733306424,18.9010619477656,25.1707709319022,26.1245616407684,9.50540402491895,19.7552721259018,17.8669366064421,7.79013228207877,3.18950472376675,14.1242888227942,8.80388342208002,4.21856394030792,2.55677865728497,3.57521307515322,12.0999719827395,7.38738948968994,19.1218602452539,10.6330049614181,11.5092879467426,15.61582061207,7.07808163915848,-15
10.2126307695266,6.19275164817227,0,3.00664259221285,15.9255174299015,11.112689819901,15.7108821562544,20.0647486599915,9.3801409464599,12.5261766756725,13.7612615069614,17.8962572377729,18.0429994363511,20.3309072285479,23.6724920634612,4.50775805708013,25.5785062681706,16.0756337613463,9.50238025596527,1.62903576874413,8.21885416534344,6.62291821011391,4.0888131484214,5.3623056203921,1.57002354885066,11.2290296736544,9.95514229941704,20.6356209556565,10.0366134968211,10.9731076446917,14.7611209541433,9.90897949658366,-15
13.2339942886095,0,10.3021962426241,11.7264981683997,21.2291889349018,7.39384380428489,14.0967617104407,10.3182132631986,16.3039950442467,13.9553055260252,8.24593423089912,18.3379047816285,20.4130469638674,7.18497382266944,17.1414661912211,12.2201536569195,23.5615429584553,14.0385220939616,3.33983466773704,9.44722760549099,12.9461254549185,0.610501358634746,22.8056356729549,14.5910571125005,4.96255246968338,9.32739441982846,3.63358432546332,12.4902612920194,24.2977486610626,10.7923464960033,12.9455356381539,22.794651966779,30
13.2078726553374,0,0,11.4560206554544,19.3765116598243,5.18604167184457,13.2750371380867,12.4180458967816,12.0259765278194,8.74806057581588,6.15603212179568,18.4803566777116,21.6064362419613,6.73333483504504,19.8937956121446,10.2971346425372,24.6967075171336,15.1430745708421,6.48020066744466,9.80355458091236,12.0136299068935,1.37030970717889,16.233070215368,8.66396802614954,1.31449624310617,5.4443190255307,6.31529082553019,13.5526232564168,14.7972958874724,11.5679044016051,13.9766759099994,19.1598384216295,30
5.99354293378523,0,0,0,11.798903560783,9.77155720617636,4.76759963909849,0.760492007136289,0,7.85312522860217,10.5230670889511,11.877516091894,3.12531673964962,0,18.8754862472002,0,7.65772678409703,6.27790250730668,0,1.99233324981629,0.467323439230393,0,21.2071617334563,0.275465267276044,0,0,4.12749911974122,4.44269639554992,0,1.8163890965283,9.86589788813798,1.0243247274862,15
8.64025991646651,13.141566486487,19.8039414116312,7.53216854895887,4.80866675548292,7.50407847366133,10.9072983187473,11.5398921647206,14.8801176582327,7.98174835752382,0.451512889445513,5.91756489018062,15.1927644654526,14.3809555654725,10.4120222876441,6.25768415907902,10.7432844915351,15.521140798228,9.8181445067268,14.2946040729971,5.14161420131759,14.5552521630416,1.52122529166956,6.95073005256932,11.9384500032124,7.46077422341524,2.52839066901533,8.97640062558888,9.65821452109348,7.9917024549821,7.41754462113729,3.07234485800276,-15
0,6.5943293689116,11.5359271517444,7.76770228911311,0,4.84812495625974,5.59009535401726,1.77119731008056,10.4989473728871,10.89404015783,0,11.3855565669929,2.64127638860476,3.25912084309335,0,0,0,8.94179293474023,10.4807057933966,3.33999557378935,0.824110904724237,2.36342013407512,0,2.43678803543553,1.90107904561772,0.961127451934033,0,8.88105107236503,0,6.54941781229576,0,0,0
5.02654759618154,0,13.7800565027955,8.82967033524591,4.88543492788514,0,13.2011885108704,12.7317207926679,11.7546790869051,9.03572194738923,0,15.480015478311,9.81563129636153,10.0209017598289,0,9.87629049420449,0,8.22013387295804,13.1195608925763,2.25878886656948,7.36590814408946,0,0,7.19116132574157,1.61450624222689,3.19093239250132,0,13.0543047873559,0,0,0,20.5291756016631,-15
0,0,54.1419177681189,0,3.92433499953286,6.54500141923228,0,0,3.16729975851992,3.09213294347431,0.313755583278548,0,0,0.828449470150273,0.62456958996079,0,4.8201784697832,0,0,0,0.758532681052847,6.26084449656582,16.0395963317648,3.56889053851873,2.60172038686802,10.1033974736196,6.73210539310811,1.32402707933328,8.86947520312547,7.54330321870096,7.07428596651533,0,-30
26.9539576211026,16.8094239099855,62.251522647227,2.12014874652315,18.7190964082522,20.2186723563258,18.5682721900642,12.9844584276745,14.2073951777844,21.3963728918257,5.8304863775632,17.0790549666701,17.0360583767639,19.1786598563457,29.8165022247412,14.3138964142739,26.4902326268995,11.3138824149033,17.7919785006589,13.8100665827934,5.57852338534525,14.8514471604839,30.0392384516253,8.59373416424712,5.73921773761929,12.2104652007774,9.86964422243996,20.8151325622847,22.9285220977052,9.38574393516258,14.262858794852,4.36069145452085,30
17.552071247612,14.3411882658527,9.55000795569046,0,10.2355396094926,9.26057714024074,16.4821322900036,7.96743792599314,5.96861717768846,14.2005292969186,0,8.30211244497007,13.6966161293224,11.3535755860378,15.8475958443264,12.510171712012,12.8277818200795,3.43052006642409,13.8649511051861,0,5.55894812852735,8.36778953227693,19.1891911680889,0.938927269937682,0,7.26098841989232,6.54097160093072,7.21427047731386,0.737624215601917,7.25351339665313,2.03168901667602,0,0
19.0632009387729,14.6752360786178,7.94957669843793,0,9.32180313169918,8.53990185649062,16.9624133835925,6.94290620115822,8.27423324142484,8.95886259012445,0.646100814787285,7.77437808010296,10.715321217362,14.6885071860018,14.8406463913511,14.3192113876063,16.8781732793463,3.86846671743539,13.8955385030615,0,5.4220195520248,7.23799380779339,23.5825974462131,1.6882540419041,0.118948898671021,1.98523722394052,6.2101656559612,5.70044383245781,0.660303013142985,3.82162784119194,2.66517662425055,0,0
5.69375803861191,2.92667462249809,15.1228291871541,1.19711964968917,3.09748918435155,0,12.278868504239,13.995358360035,6.10439895199301,5.45883679877428,8.88329541240157,5.49740051158278,8.94735319406879,4.24690008934548,15.6278256481438,10.379900235154,15.1880909675973,6.41079437718879,14.744511479913,8.82658549664754,4.3844547006423,1.24067004416224,11.4099271730594,6.37380332382672,7.86135908549016,4.55873305044804,7.99686329271018,8.40158500209859,4.93748479932259,0,5.62913643227758,0,15
8.11721793179646,0,0,2.88440523301243,17.2199777830011,4.40955509803856,6.51245686676108,7.93124300702337,12.1643151661364,0,0,6.24311431817197,5.11961244047814,8.70728264069689,11.4968449324371,2.91759947417849,7.88349697947383,0,0,4.34912031591197,5.29994791068829,2.05126468580022,6.16147513924258,0,0,0,0,9.26966229014208,0,6.90632837547229,0,9.19987618444584,30
13.4741927282409,1.96667656239761,3.18605909472882,5.84373434309266,25.6826148983176,12.9354040086302,22.9696289088412,20.8999708411452,23.385069453183,11.5780044191566,6.99231450763724,19.5108119699292,13.8701454630264,19.3407465472599,25.8419268536331,17.8719313662166,21.2157538559066,21.93597888509,7.47938385915242,10.0915104684647,7.2387873527655,11.0578286551835,13.2379542824112,0,16.6701986268653,3.51437200444121,9.56263255263197,26.225516652972,5.67852490011845,16.0268840577986,3.81390164323071,8.45087936681388,-30
10.5331504727927,16.2851460590242,0,7.56326943755981,17.5245741147305,14.5376976703971,14.3343002486356,18.1561629338929,15.2675194137272,0.529588367626484,0,11.7062295574375,7.74176803956227,12.7769879710291,11.0892963240676,10.3105404075448,14.7426995668121,15.2248845993254,15.2807231278334,7.50358799646277,10.0439288972099,7.56644800987843,8.61600150815085,0,17.6325253174181,0,8.55332344960695,12.4630335577946,1.54971968192474,9.1861383048747,7.93164902506415,8.12882222758237,15
7.92835215073891,0,0,9.60599579105057,10.5439068488366,5.78140079215641,7.95467203534918,1.29691842021668,16.1060051738098,2.21185952207794,2.55239385584075,9.444211309589,6.34156835735633,9.39772754962363,12.5547236909233,0,20.3442933253774,0,19.3403862331833,5.3518142717339,7.74925610887207,0,3.36144489541165,5.72008046351838,0,0.805205032087401,8.1228198622186,9.95067448919636,0,2.36594784648417,8.37441379312292,0,0
5.867865965476,0,0,9.74517032912059,6.50281402161969,4.81375814209746,7.66940872814914,0,9.81045561952339,2.33570962926929,2.70753583321949,8.54707555748355,3.77617722879165,6.48510606926959,10.710817165792,0,8.69310914378445,1.47641702577859,19.9280165853984,4.45765146385279,6.37595719488489,0,3.43704455189661,6.1271353993653,1.31776935766165,1.11618374677713,6.52077840359902,2.63707807510808,0,4.31416784721249,7.65654512331641,0,0
