V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
0.127893468622692,0.0160705877110397,0.957251432431033,1,1,1,1,0.255898879686801,0.320351996281788,0.804468298677377,0.00127975370432023,0.0119892197873241,1,0.743261146084592,1,1,1,1,1,0.0249135162359032,0.0911561413534407,0.751378666244819,0.420467956640788,0.0195496858719956,1,0.910639637952846,0.295662923212882,0.830763094376336,1,0.580237119352127,1,1,-15
0,1,1,0.03606221893767,0,1,1,0.00423473203122306,0.294194068283424,1,0,0.0134849725338517,1,0.010071847701805,0,0,0,0.0344692440469531,0.0153092724817673,1,0.380881961011702,1,0,1,0.00435519283572042,0.00267419779113355,0,0.142743064897148,0,0.914948884021826,0,0,0
0.728958224695997,0,0.242931497036636,1,0.0151827371022313,0,0.0999803818423291,0.0176696685809125,0.0754833597405111,1,0,0.0359295607509706,0.0871200519339547,0.0317181081257668,0,1,0,1,0.54173342685432,1,0.0176180565084714,0,0,0.191283097521418,0.00354366889154396,1,0,0.822787189796274,0,0,0,0.0333291545507566,-15
0,0,0.0108784431348846,0,0.0263481009745016,0.925839756628972,0,0,0.84096991049937,0.0110586377906551,1,0,0,1,0.001617444233233,0,0.329997762380256,0,0,0,0.975351403620595,1,0.160980124293582,0.346003494746257,1,0.025844826817105,0.0693877303951368,0.00577698447972038,0.926579289229546,1,0.014338073092712,0,-30
0.0247467005727686,1,0.0181008386336608,1,1,0.295421962624545,1,0.0207820872170422,0.307480727788951,0.0390656604543359,1,0.47467208257604,0.331205638512025,0.203562401540259,1,0.416985064803204,0.776637098631324,0.490382927819919,0.191911668877657,1,0.015768483545198,0.0651113189605164,0.119638917064041,0.74009478141975,0.0112767593512268,1,0.912890042234634,0.493700540904853,0.855406468654444,0.0229148444685657,1,1,30
0.814988938040199,0.616629035795955,1,0,1,0.0740666749606462,1,1,0.62777638445645,0.0544731038190919,0,0.015129582491947,1,0.543608861519386,0.600489331819635,1,1,0.84884118363023,1,0,0.0131524824524255,0.235327365453078,0.543172453558449,0.602398533882678,0,0.0167163117940581,0.717920699452956,0.0363969514734464,1,1,0.658083792053319,0,0
0.730839450242269,0.601780210462328,1,0,1,0.199713041873452,1,1,0.409430299877472,0.312532390202569,1,0.0991060570845043,1,0.254721933815456,0.631139030146464,0.991909874573243,1,0.81380441410575,1,0,0.0569110266193767,0.338494151588688,0.275404765221835,0.548943711594283,0.000736468018794371,0.00711661966690579,0.749971726462085,0.101847121171076,1,1,0.62818064785584,0,0
0.57617332740499,0.0044450760383577,0.0374306726287286,1,1,0,0.603580797652521,1,0.263356222903428,0.74953284958123,0.217399696677368,1,0.728411253791432,1,1,0.0688616486101342,0.310264860194614,1,0.0791106830008033,0.034542397123779,0.617229003482885,0.00273787942283088,0.374103168390582,0.0206783342345671,0.0261759281251511,0.933335282972724,0.0336713764873403,1,0.156870554735292,0,0.0154022841197165,0,15
1,0,0,0.258802308645675,0.913009812974166,0.811460755172034,0.0100229098947035,0.876991379574443,0.1613592385905,0,0,0.106307563890169,1,1,0.0732902264776007,0.317472974850201,1,0,0,0.0137890997467288,0.947292811062059,0.642095788023113,0.645451057186721,0,0,0,0,0.227554012592879,0,0.0155535353621594,0,1,30
0.664640679751196,0.00321758726643634,0.171535747899172,0.0188724614010093,0.377793830006448,1,1,0.195326432749656,0.515019188112943,1,0.497030209984272,0.414215357068934,1,1,0.601807033146494,1,0.263387493042047,0.347192043769968,0.562434280352423,0.610563592440019,0.705200096107839,1,1,0,0.08757193756138,1,0.541490739461544,0.657188723805946,1,1,0.923468565669866,0.0166833219370106,-30
1,0.233900490609559,0,0.371113837089991,1,0.393047870384689,0.617166751817883,1,1,0.00268656629683518,0,1,0.964260066783307,1,1,0.322615926041823,1,1,0.0910956276228005,1,0.099936779712342,0.461394515058679,1,0,1,0,1,1,0.567521290044459,0.556080687413624,0.03071444267073,1,15
1,0,0,0.49607781419396,0.023939847887728,1,1,0.562029376621256,0.0325990739851051,0.00374301586820565,1,0.116318003834086,0.690868402068176,0.0397011150122536,0.701475572501977,0,0.0354880464006928,0,1,0.0301452992391688,0.890674967798605,0,0.924322975069601,0.142660637458439,0,0.369348705083838,0.715119460480331,0.272862485612483,0,1,0.734890084447159,0,0
1,0,0,0.489733457920051,0.757905336103978,1,1,0,0.273290093898334,0.00395681212769283,1,0.156810623738937,0.812312758638977,0.248016447647998,0.763776079303337,0,0.898452792824852,0.00386898476936086,1,0.136159926308151,0.919390310155385,0,0.920863300761285,0.166444409396048,0.00274569937880058,0.0030900457624616,0.850511343641268,1,0,0.0124149952426251,0.755463004807593,0,0
