learning.Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
1,0.957232766801664,0.957232766801664,1.49829171065239,0,0
0,0.313810197609453,0,-0.462793884732639,15,15
0.00620351666290448,33.4339078367602,2.21202046919637,6.59668700605417,15,15
1,12.3591216473609,12.3591216473609,-7.76748481064692,-30,-30
0.00795799191913173,552.711350261942,46.5032695120525,-95.3593765439469,-30,-30
0.806557019456687,92.7792555107451,92.7792541939033,0.914554962679996,0,0
1,11.9287266176219,11.9287266176219,-14.3357239299763,-30,-30
0.12842147552046,34.2673749229467,26.712060115526,8.01648875110001,0,0
0,6.13108496305059,0,1.10207547109159,30,30
1,6.13209244209752,6.13209244209752,1.43903141546813,0,0
1,5.83048904225676,5.83048904225676,-3.22047507127739,0,0
0,3.9945220641725,0,-48.3081126357092,30,30
0,16.2629539476714,0,-48.6004751092376,-15,-15
0,0,0,-10.6410800240701,-15,-15
1,10.3021962426241,10.3021962426241,-0.16814827215893,30,30
0,1.0090369504684,0,-46.5933330906246,30,30
0,0,0,-9.07432251025418,15,15
0.957251432431033,19.8039414116313,19.8039414116312,-14.0975036320006,-15,-15
1,11.5359271517444,11.5359271517444,-10.9184619467719,0,0
0.242931497036636,14.457020802008,13.7800565027955,-12.9835854293903,-15,-15
0.0108784431348846,477.601963809483,54.1419177681189,-58.9285579679289,-30,-30
0.0181008386336608,341.979316138216,62.251522647227,2.89332451176547,30,30
1,9.55000795569046,9.55000795569046,-8.89225802785323,0,0
1,7.94957669843793,7.94957669843793,-7.40916545627584,0,0
0.0374306726287286,44.1262503918107,15.1228291871541,8.02543205493338,15,15
0,0,0,-1.16908732425851,30,30
0.171535747899172,3.64615289943496,3.18605909472882,-0.423294158586226,-30,-30
0,0.701003780264176,0,-3.14741150459126,15,15
0,0.359953006732671,0,1.7562910302083,0,0
0,0,0,-3.12849516574655,0,0
0.360415207055575,4.21466168383395,4.18378418312393,3.64368012655686,-30,-30
0,1.31551682213572,0,0.568044449982468,-15,-15
1,3.55647953945956,3.55647953945956,5.35108872642017,0,0
1,6.41222795290922,6.41222795290922,-1.77538579538779,-15,-15
0.0164315591282372,23.8499264556716,3.97353766413368,4.63091847527111,15,15
0.0242826804111451,33.7968841189714,8.00750911821716,-3.98687054144975,0,0
1,2.0206601818053,2.0206601818053,5.98913396837148,0,0
0,0.136028297429777,0,0.661387296788694,15,15
0,0.393426820122041,0,6.18009732090483,15,15
1,7.30850702420263,7.30850702420263,-3.28879409923517,-30,-30
1,8.27389160373422,8.27389160373422,-0.568900219405686,-30,-30
0.715687205133069,2.26529470805822,2.26529248533616,-0.0922505492576618,0,0
1,3.17906043797948,3.17906043797948,-1.90483721699425,-30,-30
1,5.0378679715423,5.0378679715423,2.44102412373627,0,0
0.532782556165742,9.32545653989004,9.32329690844701,14.1685620850464,30,30
0.0790603457340417,20.0769522728157,11.9628459462392,4.00749560963318,0,0
0.213822482092676,10.7560699452581,9.99332306383451,7.31514798677335,0,0
1,1.4808292567964,1.4808292567964,5.59631691129747,30,30
0.00166637029765908,33.8523873105363,0.615372446321068,5.02372782987664,-15,-15
0.0059432361756059,47.3732359592886,3.00664259221285,-3.59571103075973,-15,-15
0.853450218880795,11.7264981762521,11.7264981683997,7.70336443590008,30,30
0.867730698977439,11.456020657938,11.4560206554544,8.33664175005367,30,30
0,0.886383390866754,0,10.3569540392728,15,15
1,7.53216854895887,7.53216854895887,-0.138484402194086,-15,-15
0.03606221893767,23.3709922898696,7.76770228911311,8.44182098228615,0,0
1,8.82967033524591,8.82967033524591,-0.383187201255248,-15,-15
0,0,0,6.62779138101187,-30,-30
1,2.12014874652315,2.12014874652315,4.08926206309184,30,30
0,0.442106485043002,0,7.53434758005137,0,0
0,0,0,3.7780691656168,0,0
1,1.19711964968917,1.19711964968917,7.16382811850001,15,15
0.258802308645675,2.99551337902572,2.88440523301243,7.46803676439984,30,30
0.0188724614010093,30.9067919984317,5.84373434309266,3.84502338686725,-30,-30
0.371113837089991,7.60957711014954,7.56326943755981,10.8423683186887,15,15
0.49607781419396,9.61110992165437,9.60599579105057,4.85369749679945,0,0
0.489733457920051,9.75112451958759,9.74517032912059,-1.46276986496919,0,0
0.834665702346617,11.9467925439591,11.9467925138121,-6.28914548575697,-30,-30
0.0132396508840766,36.7348248477293,5.0094645466541,-0.633177661660854,-15,-15
0.0162932917442073,38.3643280019197,6.3422465006317,6.0691906193293,0,0
0.223687308361249,18.3095458923697,17.1795389207427,-11.2386136425601,-15,-15
1,17.3217234698447,17.3217234698447,7.07911633819196,15,15
1,14.2908507427542,14.2908507427542,-4.93983633475512,0,0
1,9.99925124655985,9.99925124655985,3.23620750569439,0,0
0.899064006280591,2.1001285005248,2.10012850050153,4.9456518769812,15,15
0.949293866399178,0.850831848328665,0.85083184832866,3.56403525177261,15,15
1,11.1970077730305,11.1970077730305,-6.1554563925871,-30,-30
1,9.6012234011321,9.6012234011321,-5.03462998034306,-30,-30
0.0330134263699536,39.7524473215787,12.2742172610795,6.98223563044936,0,0
0.790318055477924,14.7882554274736,14.7882549180391,-7.79987846730509,-30,-30
0.880090620688613,14.6495801793114,14.6495801782319,5.60216585950825,0,0
1,10.3654833301574,10.3654833301574,13.4789572425882,30,30
1,14.1429761980588,14.1429761980588,-2.41528130574807,0,0
1,10.011962907533,10.011962907533,5.2463070668072,0,0
0.814106865524893,7.41054395648922,7.41054388860842,11.3266436065684,30,30
0.0378143383853563,65.184595665749,22.5273642644639,-6.92202520329982,-15,-15
0.260390120573066,16.52413359135,15.9255174299015,-3.31194074302848,-15,-15
1,21.2291889349018,21.2291889349018,18.3991478180658,30,30
1,19.3765116598243,19.3765116598243,20.3641607894051,30,30
1,11.798903560783,11.798903560783,7.45564416317442,15,15
1,4.80866675548292,4.80866675548292,1.86532806894632,-15,-15
0,1.34704346199317,0,2.15121842069392,0,0
0.0151827371022313,31.5408990056314,4.88543492788514,-2.15538248498895,-15,-15
0.0263481009745016,15.4190787596399,3.92433499953286,-6.75100257208302,-30,-30
1,18.7190964082522,18.7190964082522,10.0324192796802,30,30
1,10.2355396094926,10.2355396094926,0.904511979979228,0,0
1,9.32180313169918,9.32180313169918,2.72725536485364,0,0
1,3.09748918435155,3.09748918435155,-0.820012643296492,15,15
0.913009812974166,17.2199777830383,17.2199777830011,16.5846160609923,30,30
0.377793830006448,25.8223395497663,25.6826148983176,-7.8898665595621,-30,-30
1,17.5245741147305,17.5245741147305,11.8782323077241,15,15
0.023939847887728,45.0640651596802,10.5439068488366,5.60488412958501,0,0
0.757905336103978,6.50281511039633,6.50281402161969,4.38153519054925,0,0
0.982425501189284,5.7594577370744,5.7594577370744,-7.48418197593539,-30,-30
1,3.33861706240562,3.33861706240562,-1.7508712293398,-15,-15
1,7.82463360138852,7.82463360138852,7.36328037629341,0,0
1,15.4317262954935,15.4317262954935,-10.6614467479106,-15,-15
1,15.6508389840389,15.6508389840389,2.95103661051009,15,15
0.862633887933833,4.02521427649891,4.0252142751762,-0.683118508656936,0,0
0.912430832409657,3.40327045881663,3.40327045880873,-2.60584675197503,0,0
1,7.93754203996868,7.93754203996868,4.23939672353516,15,15
0.792122610130418,8.57321761321803,8.57321734466896,7.63040819069328,15,15
0.707419216714164,14.3123766627361,14.3123574134096,-3.85865176746592,-30,-30
0.746012019673402,13.0907617202528,13.0907580056727,-4.48043672542779,-30,-30
0.498994146767132,6.01236795704167,6.00936660907721,0.896597346851694,0,0
0.829055055501979,7.95149836426963,7.95149833530501,-6.46554042175875,-30,-30
1,11.2230939801563,11.2230939801563,3.73709470395008,0,0
1,5.49798387665034,5.49798387665034,9.10173907424764,30,30
1,8.68857382239572,8.68857382239572,0.199909389703454,0,0
1,8.24408027777234,8.24408027777234,4.94422456790284,0,0
0.0222780088718682,22.7387003400623,4.99129545503874,9.33157302523903,30,30
0.395191400343116,12.9691273420654,12.9177574930687,-4.38108366487673,-15,-15
0.532338838131398,11.1152909686183,11.112689819901,2.87829174053962,-15,-15
0.0258825543408222,29.5067677867612,7.39384380428489,9.4042583348065,30,30
1,5.18604167184457,5.18604167184457,10.2856381813536,30,30
0.237925656050277,10.2896045282731,9.77155720617636,1.40876474576539,15,15
1,7.50407847366133,7.50407847366133,-4.97828914526675,-15,-15
1,4.84812495625974,4.84812495625974,-1.39420314146643,0,0
0,0.0152593744291478,0,0.248568855926661,-15,-15
0.925839756628972,6.54500141923473,6.54500141923228,-8.3015994289362,-30,-30
0.295421962624545,20.6575040266041,20.2186723563258,10.4867203075158,30,30
0.0740666749606462,16.2159176046123,9.26057714024074,1.76135244319269,0,0
0.199713041873452,9.34588014188249,8.53990185649062,5.27552200677952,0,0
0,0.721065605497799,0,2.97055147887637,15,15
0.811460755172034,4.40955514522467,4.40955509803856,7.15701799525137,30,30
1,12.9354040086302,12.9354040086302,-7.0943280373608,-30,-30
0.393047870384689,14.5978131943999,14.5376976703971,7.49260759892244,15,15
1,5.78140079215641,5.78140079215641,2.69127522300808,0,0
1,4.81375814209746,4.81375814209746,3.85746454948564,0,0
1,8.32609688264495,8.32609688264495,-2.7084690280273,-30,-30
0.93438262959659,7.38527605901341,7.38527605901269,5.78085202359441,-15,-15
1,3.56723036706497,3.56723036706497,11.6753517543976,0,0
0.155554795300285,25.5767025002466,21.5944319311094,-8.94487135143924,-15,-15
1,19.1432852542125,19.1432852542125,9.37037612769634,15,15
0.0161201891377523,22.1423853670745,3.62468964200676,5.059479983713,0,0
0.0110652165405851,34.0708448340732,3.92502636675987,0.742191244299108,0,0
0.119175618549041,7.73426000008568,5.819116282384,7.31887454253859,15,15
0.0955056285423823,8.6170027070568,5.76059113047378,10.3945315241168,15,15
0.583563067710289,15.3906091056085,15.3896038015586,-4.61237095737707,-30,-30
0.545215142793957,16.4966978398979,16.4938582019408,-8.92552865319757,-30,-30
0.53087687955161,17.0713668840565,17.0672323791894,6.72075497489189,0,0
1,7.87475694190492,7.87475694190492,1.19628517087473,-30,-30
1,6.71058174167834,6.71058174167834,6.52335374235522,0,0
1,14.1414471559981,14.1414471559981,21.8258293657501,30,30
1,16.279899647218,16.279899647218,6.20902633590398,0,0
1,17.2382187282875,17.2382187282875,8.72734529375234,0,0
1,9.54973158019252,9.54973158019252,14.6136212044044,30,30
0.343423208092916,23.8785299717934,23.6451044218765,-6.31354481306918,-15,-15
0.538805315517117,15.7140372698769,15.7108821562544,1.12243147532762,-15,-15
0.675123077701158,14.0968216935109,14.0967617104407,19.1281143061402,30,30
0.733247761930845,13.2750435979711,13.2750371380867,12.618399242888,30,30
0.579385065596526,4.76794722569085,4.76759963909849,9.46291501166261,15,15
1,10.9072983187473,10.9072983187473,1.32712370223875,-15,-15
1,5.59009535401726,5.59009535401726,3.0768967605696,0,0
0.0999803818423291,19.2405133923402,13.2011885108704,-8.6509992833238,-15,-15
0,0.806784237174417,0,-4.3717270858788,-30,-30
1,18.5682721900642,18.5682721900642,17.8649290026497,30,30
1,16.4821322900036,16.4821322900036,-0.252951303875883,0,0
1,16.9624133835925,16.9624133835925,1.30827237029441,0,0
0.603580797652521,12.2793350307901,12.278868504239,14.0663565051837,15,15
0.0100229098947035,62.0886618079288,6.51245686676108,19.3809052346365,30,30
1,22.9696289088412,22.9696289088412,-0.93772018641963,-30,-30
0.617166751817883,14.3346713511277,14.3343002486356,11.8781645681794,15,15
1,7.95467203534918,7.95467203534918,5.24441828264776,0,0
1,7.66940872814914,7.66940872814914,2.20291508152262,0,0
1,12.1941675637214,12.1941675637214,-11.7154809353852,-30,-30
0.662833573126577,11.1076385546276,11.1075674481283,-1.15600953341296,-15,-15
0.00483078333661056,56.2358965042421,2.9171546607096,1.91968605301707,0,0
1,12.3491656897064,12.3491656897064,-10.1541017833776,-15,-15
0.851871947482551,18.963954172454,18.9639541581671,9.87710548366495,15,15
0.10345942311162,27.7809144800973,19.4245766310149,-8.33080179737625,0,0
0.381859664493208,12.2143656759483,12.152872229134,-0.761484071111052,0,0
0.730510578086698,0.74403125379284,0.744030848704139,-1.58640257130575,15,15
0.0079671403322333,31.1377562588039,2.62271854864162,5.5324399700691,15,15
0.0475335896650179,86.0536237119082,35.6901682164875,-22.9011105291196,-30,-30
0.530811032095034,19.2470083566745,19.2423397321584,-11.7270307336809,-30,-30
1,8.26302006705474,8.26302006705474,-4.26205507242613,0,0
0.0220786079496758,65.1955783483337,14.1965909576777,-18.0652792635371,-30,-30
0.910715223791404,19.305331985958,19.3053319859025,-1.95657216833167,0,0
0.851136432490277,12.1087706187102,12.1087706090769,9.69081874974714,30,30
1,11.1735462138103,11.1735462138103,-0.910194652136854,0,0
1,9.96917065101704,9.96917065101704,1.53998671629131,0,0
1,9.10024637422947,9.10024637422947,9.78667649883851,30,30
0.545702483822976,16.5554248941071,16.5526085590749,-2.18751599761472,-15,-15
0.417944956317439,20.1170084938794,20.0647486599915,-10.6671913143706,-15,-15
0.602826690594955,10.318613578288,10.3182132631986,-0.967919612025086,30,30
0.306093011753464,12.645156857551,12.4180458967816,4.23964570027743,30,30
0.00215207499639274,32.4722734546642,0.760492007136289,3.19547290790334,15,15
0.255898879686801,12.0047327493042,11.5398921647206,-5.78519625287202,-15,-15
0.00423473203122306,38.8350929122468,1.77119731008056,-4.21315153250288,0,0
0.0176696685809125,71.4970828125226,12.7317207926679,-13.2748086470729,-15,-15
0,0.751048828012881,0,-8.93712055210297,-30,-30
0.0207820872170422,62.9488726494711,12.9844584276745,0.86995293028788,30,30
1,7.96743792599314,7.96743792599314,-3.50569016403671,0,0
1,6.94290620115822,6.94290620115822,-9.54293161808815,0,0
1,13.995358360035,13.995358360035,1.53917262793333,15,15
0.876991379574443,7.93124300779717,7.93124300702337,5.00816409595832,30,30
0.195326432749656,23.0070349082852,20.8999708411452,-14.0098189000585,-30,-30
1,18.1561629338929,18.1561629338929,-3.70850970328768,15,15
0.562029376621256,1.29706594223711,1.29691842021668,-3.82110470304032,0,0
0,0,0,0.378311184606573,0,0
1,10.2207028926232,10.2207028926232,-8.2464594081635,-30,-30
1,3.35776921952318,3.35776921952318,-10.3457700863213,-15,-15
0.298662885256434,4.50629123893609,4.41529691504021,-7.11000444827426,0,0
0.00658351348929624,30.1945138618315,2.1160698973366,-10.790216297479,-15,-15
0.421358884330205,5.9532176411607,5.93872144877995,-4.48833889310452,15,15
1,2.31111360227968,2.31111360227968,-6.84348237598423,0,0
1,0.486618184415237,0.486618184415237,-3.09447310325561,0,0
1,3.29617106055819,3.29617106055819,1.41964468301788,15,15
1,3.26612651164682,3.26612651164682,2.95074106056373,15,15
0.4752062812426,16.9740048816569,16.9598905852211,-13.0308633884088,-30,-30
0.541455864017637,15.6920958547119,15.68913870348,-14.0290108832985,-30,-30
1,10.3734664181237,10.3734664181237,-5.94380641069156,0,0
0.432193906308496,3.3507077874248,3.34408048033964,-8.90030115726549,-30,-30
1,6.01029170600913,6.01029170600913,-4.10880157504577,0,0
0.0269005792860332,66.1701699400123,17.1481046270114,7.85999631509325,30,30
1,13.582931401967,13.582931401967,-3.98145912205907,0,0
1,12.4753960088101,12.4753960088101,-3.5780950798666,0,0
1,6.8186146322458,6.8186146322458,2.92800843485368,30,30
0.137494682903821,19.1058077672762,15.3513692615449,-10.3017310544579,-15,-15
0.981200073664945,9.3801409464599,9.3801409464599,-9.56036001439027,-15,-15
0.232652175350396,17.2403967245531,16.3039950442467,5.84010524143078,30,30
0.460387013249364,12.0395758578245,12.0259765278194,2.16573782695307,30,30
0,0.140276625120939,0,7.01447199182195,15,15
0.320351996281788,15.0958836740856,14.8801176582327,-8.17024408526925,-15,-15
0.294194068283424,10.7313235661506,10.4989473728871,1.22811380402757,0,0
0.0754833597405111,20.3282604108009,11.7546790869051,-9.62718473645914,-15,-15
0.84096991049937,3.1672997637314,3.16729975851992,-11.7522606147195,-30,-30
0.307480727788951,14.4614707824781,14.2073951777844,3.09466520835153,30,30
0.62777638445645,5.9687306069576,5.96861717768846,-1.90901350806818,0,0
0.409430299877472,8.2995283288607,8.27423324142484,-1.41476554038675,0,0
0.263356222903428,6.32357622898119,6.10439895199301,6.1390994440486,15,15
0.1613592385905,14.2160132759544,12.1643151661364,19.4152795446658,30,30
0.515019188112943,23.3932364131778,23.385069453183,-5.58249086624079,-30,-30
1,15.2675194137272,15.2675194137272,10.7258535142919,15,15
0.0325990739851051,52.7199371349988,16.1060051738098,-1.79084133177222,0,0
0.273290093898334,10.112327750326,9.81045561952339,0.433429290507296,0,0
0.339354413761659,11.4562389093827,11.3363729190414,-17.9815711900375,-30,-30
0,0.801600035682023,0,-19.5600669783109,-15,-15
0.490118806313954,3.13448758122224,3.13258945326423,-19.0289991393216,0,0
0.0256833721994992,39.549844946599,9.84371730034691,-28.462220880123,-15,-15
0.223395160761982,26.3324007196349,24.7005084988658,-3.74239225742171,15,15
0.497799103522347,7.21851006307269,7.21481093058496,-11.299090516084,0,0
0.580726332364726,5.21612984612354,5.21576271444787,-1.61213745612021,0,0
0.451843674428213,5.80310796236265,5.79531667214681,3.33227681419734,15,15
0.531737642352178,3.93151751107252,3.93058438153702,-2.16316850558953,15,15
1,9.00743408440942,9.00743408440942,-12.0136287178312,-30,-30
1,10.970386872369,10.970386872369,-12.8325307749647,-30,-30
0,0,0,-15.9873112602159,0,0
0,0,0,-6.14196094108119,-30,-30
0,0.470670470594596,0,-6.12221263066547,0,0
0.0889735922319918,4.39402891112355,2.8174942049891,-2.84481687083943,30,30
0.0324506626030233,49.6423979819203,15.1075880309684,-18.0260961650151,0,0
0.191126852392745,10.7005618753336,9.66281559957024,-9.2667933324686,0,0
0.0115886279677419,45.6719064044604,5.49613648652416,-3.91866260866624,30,30
0.223807691914067,12.6429095864708,11.8639593502732,-12.7583600707861,-15,-15
0.221348856569143,13.3797066434431,12.5261766756725,-16.5232683361372,-15,-15
0.0474097330962874,33.7161516400712,13.9553055260252,-3.87349575241948,30,30
0.0998577330551623,12.7589089135,8.74806057581588,-2.0062952426349,30,30
0.724648665216065,7.85313064613896,7.85312522860217,-9.95950995602628,15,15
0.804468298677377,7.98174848501702,7.98174835752382,-20.7823946280285,-15,-15
1,10.89404015783,10.89404015783,-9.79570242490177,0,0
1,9.03572194738923,9.03572194738923,-17.4023778871649,-15,-15
0.0110586377906551,26.856081206317,3.09213294347431,-21.0307782508522,-30,-30
0.0390656604543359,60.2894159372959,21.3963728918257,-4.50524278422122,30,30
0.0544731038190919,30.8723013474054,14.2005292969186,-15.5598673527899,0,0
0.312532390202569,9.10647571905414,8.95886259012445,-10.4890168163248,0,0
0.74953284958123,5.45883812726565,5.45883679877428,-5.99450197115743,15,15
0,1.00699893548832,0,-9.06878967306507,30,30
1,11.5780044191566,11.5780044191566,-13.6725962479879,-30,-30
0.00268656629683518,18.1624373835342,0.529588367626484,-13.4878154184127,15,15
0.00374301586820565,54.7338195535738,2.21185952207794,-16.5626076238541,0,0
0.00395681212769283,54.7338195535738,2.33570962926929,-19.4302859275901,0,0
0.0373404934354282,106.531896045699,36.4381290768041,-42.4358905648776,-30,-30
0.0325375882998171,130.016900125142,39.6571723168646,-7.62720807044893,-15,-15
0,0,0,-16.5043918851512,0,0
0,0.10498297956493,0,-10.6411059092071,-15,-15
0.0303620111950357,107.812586582089,31.0100951515544,17.3101137615027,15,15
1,17.131579524805,17.131579524805,-0.0143782434294355,0,0
1,21.1060087092469,21.1060087092469,-10.9394996670104,0,0
0.0186131517557717,75.0722516397512,14.0171425355475,3.89152839678411,15,15
0.183702478180056,8.53164418147329,7.61676026467841,-9.50858798502499,15,15
0.824919871655887,8.81306712138109,8.81306707962379,-15.3843403205395,-30,-30
0.882826077193763,6.57423503024916,6.57423502987333,-14.9760684908454,-30,-30
0.721871603014495,9.55810868457106,9.55810132130278,-10.6798744428673,0,0
0.0262870199092898,44.015761631956,11.1798729519812,-21.5305108682568,-30,-30
0.851867057394888,16.5547385340322,16.5547385215558,-14.4386877913219,0,0
0.959174171810653,19.8124610810123,19.8124610810123,-2.39203501368986,30,30
0.0205471027886529,38.7259765971541,7.90676773878698,-9.43667901886602,0,0
1,3.76147290989604,3.76147290989604,-3.34209277956408,0,0
1,4.18826454706132,4.18826454706132,-1.8080994875159,30,30
0.094595394293962,27.1512178717079,18.0508487563541,-18.6823172124389,-15,-15
0.24870274173766,14.3802704111944,13.7612615069614,-10.1010023777486,-15,-15
0.681229286003398,8.24596270853505,8.24593423089912,0.390134414764534,30,30
1,6.15603212179568,6.15603212179568,-3.03753467893316,30,30
0.0186620221397682,56.2247560261815,10.5230670889511,-12.3516104557293,15,15
0.00127975370432023,32.2796071709498,0.451512889445513,-13.7486649052807,-15,-15
0,0,0,-30.6924487167493,0,0
0,0,0,-10.4380922367106,-15,-15
1,0.313755583278548,0.313755583278548,-7.90484909413325,-30,-30
1,5.8304863775632,5.8304863775632,-5.90922454517871,30,30
0,0.342013930140369,0,-2.88103321003423,0,0
1,0.646100814787285,0.646100814787285,-6.13187205184987,0,0
0.217399696677368,9.52574504374644,8.88329541240157,1.44835249966415,15,15
0,0.274358517309172,0,0.494316613670288,30,30
0.497030209984272,6.99596043702042,6.99231450763724,0.555684973912409,-30,-30
0,1.40163488620232,0,-0.226715739844089,15,15
1,2.55239385584075,2.55239385584075,6.94575878088729,0,0
1,2.70753583321949,2.70753583321949,-4.92355988760091,0,0
0.215569646654507,11.4758687690174,10.6817529160557,-13.0210231491514,-30,-30
0.522164106709892,6.30761621091334,6.30574582284872,-7.82403185050315,-15,-15
0.220783120144738,6.8983205684148,6.45472699725307,-3.72740879842094,0,0
0.647172207236639,12.0293780032563,12.0292511113744,-18.3686974017344,-15,-15
0.437687511929267,19.0588993903358,19.0250264550675,-2.52819427498572,15,15
1,12.8785634375388,12.8785634375388,-14.8725836417362,0,0
1,10.0919128016234,10.0919128016234,-7.3436124757989,0,0
0.76497877105767,4.89721274764509,4.89721215591045,-4.70607262447994,15,15
1,4.23235172469519,4.23235172469519,-7.83343120201718,15,15
0.11576901165321,7.32396157408923,5.43175260301437,-11.0179526556837,-30,-30
0.0719472614941526,8.08112130266675,4.52668407873021,-14.2509051560646,-30,-30
1,1.22763554193094,1.22763554193094,-11.4387576880822,0,0
1,4.04465126003966,4.04465126003966,-11.0021309894221,-30,-30
0,0.165233816781089,0,-10.2810418225108,0,0
0.787265105327765,13.1568666950189,13.1568661636715,3.78614473012812,30,30
0.0371637732266888,59.3704055157948,20.2280767622886,-14.915118672688,0,0
0.113824711416742,22.921146242227,16.8544490149928,-16.0952076154394,0,0
1,22.7811838544725,22.7811838544725,9.62321214540987,30,30
0.0776067615991552,34.0559626958514,20.0513733306424,-7.98615165303038,-15,-15
