learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
0.515138507918012,21.2308365735736,21.2234445773362,22.7249265171702,-30,-30
0.725455758610176,8.65143725010105,8.65143147148302,13.4727501505492,-15,-15
0.308351633249556,9.80157197082322,9.63173405711072,5.31395263390258,0,0
0.229532202760607,10.0293677811256,9.45976386845628,13.784683591726,-15,-15
0.241346431636994,22.9622441723943,21.8619903537621,-7.5489413116257,15,15
0.223220481642817,10.5427290369564,9.88774838837242,1.23775615009143,0,0
0.291341863522893,8.84109199918706,8.6409627960257,1.77874384624113,0,0
0.220448078037501,14.8357589207681,13.8772298690196,-11.1450107522845,15,15
0.187461121118923,16.1911751277626,14.540870846671,-13.5663326553686,15,15
0.179036685635596,44.0741078666184,39.0420597269734,23.0443791433744,-30,-30
0.28105576328221,33.7099893795859,32.815848628664,21.5976952020044,-30,-30
0.443265741294288,17.7813542289123,17.7530342943724,3.63241275077924,0,360
0.0896920041028707,41.5038262451055,26.7413208806424,26.9403341286443,-30,-30
0.415348932814664,26.408468082009,26.3364224885018,-1.82448210163004,0,0
0.149845693450498,34.8618679360828,29.0163095351116,-29.9212209368718,30,30
0.406566876297226,27.9772983688006,27.8873702734578,-2.55721474134879,0,360
0.32509865625985,30.8377141098618,30.429652819079,0.535681296575081,0,360
0.580509292900155,28.7664422975192,28.7644060435572,-28.5574981166612,30,30
0.33079309741455,42.216289355297,41.7073751323682,11.0363926190911,-15,-15
0.35656321774363,40.9268910658616,40.6065788676571,11.8275022069993,-15,-15
1,29.9470573933754,29.9470573933754,-17.8564248966056,30,30
0.976234152439541,34.7022942793927,34.7022942793927,-27.1751619466629,30,30
0.812602233365538,15.337043907403,15.3370437538883,-10.8981475219161,15,15
0.487012610527717,19.0505429454242,19.0382095987607,8.78945962666203,-15,-15
0.398700025778926,7.54480889774915,7.51677707866983,2.42476026568968,0,360
0.0328729798798344,26.0082582373418,8.00173126900867,8.47015082473675,-15,-15
1,14.608441983524,14.608441983524,21.4111296170701,-30,-30
1,44.1179914100942,44.1179914100942,-33.3190403853148,30,30
0.903999119701982,35.6377374510681,35.6377374508407,0.849532023171117,0,0
0.922013346726534,34.9165865751241,34.9165865751015,1.05956436866988,0,360
1,9.93002965278783,9.93002965278783,-8.77369010171009,15,15
1,15.7558342038278,15.7558342038278,-24.257513607047,30,30
0.220379512757097,46.9882440479894,43.94942464397,17.0443361314552,-30,-30
0.455977831337149,22.2907814491474,22.2632450045624,-5.28550322643907,15,15
0.40477908092059,6.27589748409453,6.25504605199808,0.66437807379248,0,360
0.485386380188418,5.61198080208457,5.60821887638388,0.739746511356578,0,0
