learning Rate,Asymptote,ModelOutput,Endpoint,Rotation,Clamp_Trials
1,3.98158140702797,3.98158140702797,-10.7884319863394,-30,-30
0,0,0,-12.396802521292,-15,-15
0.009640640202992,23.6275927873675,2.38828336650098,-9.3775798142752,0,0
1,6.91417794837129,6.91417794837129,-17.1973307497737,-15,-15
1,14.5108285963343,14.5108285963343,-3.59576146028116,15,15
1,8.92588160859453,8.92588160859453,-13.0591049000033,0,0
1,6.33922569115149,6.33922569115149,-10.9372409068916,0,0
0.468982420310843,13.9506777524614,13.9374710864412,0.485262489971721,15,15
0.508605115810904,12.3199401188723,12.3149702430685,-3.41415511608652,15,15
0.4018602680915,16.0918387155857,16.0354184871638,-18.7095167291405,-30,-30
0.489508976595561,14.690077270033,14.6810637736774,-13.8120330250421,-30,-30
0,0.144295079141869,0,-17.5106173496705,0,0
1,1.71687457215278,1.71687457215278,-17.1148072211775,-30,-30
0.0226973664728255,54.7751371027723,12.2247776775636,-5.07908219953073,0,0
0.254661970745843,7.75538457455462,7.4495479959948,1.38614705519324,30,30
1,15.3163737354049,15.3163737354049,-15.2869790462169,0,0
1,15.3302975280445,15.3302975280445,-18.0733131088804,0,0
1,22.1256887118679,22.1256887118679,-0.423810484032482,30,30
1,18.9010619477656,18.9010619477656,-20.3125417042673,-15,-15
1,18.0429994363511,18.0429994363511,-21.3502911637101,-15,-15
0.815508951058818,20.4130471359101,20.4130469638674,0.207153044769946,30,30
0.709311690048624,21.6064632994148,21.6064362419613,4.78432404360163,30,30
1,3.12531673964962,3.12531673964962,4.38663924706658,15,15
1,15.1927644654526,15.1927644654526,-12.3851543361147,-15,-15
1,2.64127638860476,2.64127638860476,-9.43661585180203,0,0
0.0871200519339547,15.5041316958166,9.81563129636153,-19.6581269203477,-15,-15
0,0,0,-15.9774095050997,-30,-30
0.331205638512025,17.2425103932407,17.0360583767639,0.531099018847008,30,30
1,13.6966161293224,13.6966161293224,-9.21006997597953,0,0
1,10.715321217362,10.715321217362,-8.88883662475404,0,0
0.728411253791432,8.94735849954426,8.94735319406879,-2.25969560548443,15,15
1,5.11961244047814,5.11961244047814,3.77456925679893,30,30
1,13.8701454630264,13.8701454630264,-10.53869065649,-30,-30
0.964260066783307,7.74176803956228,7.74176803956227,-2.28426885559689,15,15
0.690868402068176,6.34158398074132,6.34156835735633,-7.92954166385043,0,0
0.812312758638977,3.77617726723618,3.77617722879165,-0.135264150050268,0,0
