lambda,N0
0.478401145138769,30.0951003262174
0.281946381978693,30.3363782429097
0.307182898268996,30.4744465461276
0.382367918937023,28.4391795695131
0.331638277531269,29.2826235949069
0.321594045660815,29.7361791592004
0.445143400204916,29.9766827809972
0.366866893622139,29.5058045391965
0.387978174824784,30.7659873890024
0.305114183252849,30.5862267904888
0.412539559185248,30.5485482342743
0.393982668367686,29.7692661995302
0.35642737314235,30.9657131397172
0.41790787631103,31.1461716935974
0.39434103865868,30.7503250448638
0.391765498270057,29.9289355346261
0.398295559463243,29.9986808314332
0.355842133679266,28.3844178460286
0.34810421228191,30.7472778963783
0.41085118440673,30.3366957654943
0.395167671266996,30.9702175434104
0.378353460436812,30.2341900326049
0.479586432882983,28.4978124996913
0.315975881158114,30.2347813239636
0.330169844617929,30.6140217063342
0.415673117398024,29.5929734877673
0.4110000678295,30.2254923971593
0.411120366242621,29.0354413987399
0.402660743804335,30.1553284789962
0.364162739594484,30.2940208309692
0.382229893894878,29.7522724760329
0.365978443877143,29.4814394414544
0.359037829899934,29.5413725064222
0.405967564648737,31.2365599480301
0.363447592089868,29.8670137068995
0.357180361424205,29.5343365606935
0.350617910811154,29.7489140056718
0.388890090700097,29.2363509331442
0.342163639221396,30.443115521127
0.474590851090257,30.1502705509206
0.425002343980667,29.6764238882192
0.426412610622041,30.883849696642
0.379087649418471,29.2416522198046
0.33781481830451,30.4682754435119
0.371483944363524,30.8312938382683
0.386407801569982,29.9269677597566
0.419026750839863,30.2382411214787
0.416829149689438,30.2991712903242
0.473730841852978,30.2439768201379
0.339135185691505,28.2169207189678
0.505637591819599,29.7677983773303
0.391104161975721,29.6928259427137
0.389694174505021,29.8071227106014
0.31917338897444,29.987237977186
0.28608958412675,29.204465595211
0.387824236046906,29.4364081339991
0.346581899850126,30.8366746535575
0.385622535845781,29.8835571968678
0.367936379667769,30.8691464974546
0.324281549295361,30.8284635487067
0.375519858321979,30.0937433752517
0.398779613225449,29.8915641889319
0.425931914431433,29.1708018919946
0.369008324164048,30.2073428904356
0.360589965691243,30.1280327125541
0.291167528680911,29.0623928427286
