lambda,N0
0.438715948208899,15.1600614517622
0.450732116242379,15.4264859995501
0.320467424302621,15.1407674236682
0.422723681404309,13.9688973851802
0.565824834284149,16.4424300874008
0.556952393269187,17.5966374449904
0.389521849773083,15.0856975828208
0.435718610181843,15.1993302628186
0.549838037805518,15.2543440520012
0.421578228332946,14.6118634147808
0.443984407190955,15.3923024804345
0.419108480535579,14.1106336953386
0.556400002491944,16.3253535708787
0.414508277822032,15.6544574885528
0.43654073164165,14.6683564552682
0.501578700361737,15.9191997507906
0.481117106115742,13.3967736230642
0.40387789092456,15.0254883360947
0.286987657298176,16.7527025255993
0.440722243682143,15.6040091275073
0.549442631611049,18.2963260506067
0.268801915567741,16.1434366210186
0.329353744134943,16.5615128078397
0.438070111021848,15.7632235103818
0.630609505591463,16.0589748124911
0.368437988454445,13.9207384021127
0.565979461312646,15.8660682171818
0.57948138512622,14.3659005014109
0.374103668330974,15.2606724901383
0.404561596433646,15.0336574963118
0.507865328140801,14.8745438632073
0.440027845752023,16.7992365711757
0.485307188244775,16.7606981191899
0.388768766204305,15.9473844931557
0.370417161313434,14.9637191037086
0.658670057260637,16.2942730124403
0.565570625699834,14.6882190243396
0.312151236493245,13.8611239388207
0.496605100785137,16.3616875779375
0.356347051631353,15.5648857800461
0.448604499933561,12.9888723301031
0.571757289475884,14.1839423257722
0.560338110596217,15.8852754370673
0.540081807366244,18.3106347293413
0.553278012553796,14.2191790395878
0.523799047927026,15.5268756052949
0.67249655324705,16.1598120701308
0.395086961636151,16.2119985385831
0.491514070808039,17.396510178593
0.547544809011721,14.8418996562786
0.462688163756102,14.7981882853202
0.506521916631254,16.7388719931928
0.412852973513152,15.7092109331185
0.328204044685653,16.1560660601483
0.464118469536496,15.9649231397773
0.269687159584118,14.5525119642145
0.546495968549923,17.3350248874703
0.483076965852511,14.3815585726756
0.510308832308599,14.3404150480488
0.470559016715507,13.677506018028
0.665809557515685,14.1083807883912
0.393579283689438,15.7585738644134
0.356365258529004,15.1585145865832
0.516706369369163,17.2847963248111
0.578746623449862,15.9388838598974
0.566181980841533,16.2265734979718
0.503036766912563,15.357497181641
0.410526582367806,16.4809095415159
0.361841391858638,16.6983075136006
0.347691124113397,13.6945446116182
0.536294425954018,17.8887683336388
0.502393455503451,15.7406113973801
0.399441720066493,16.1603406013144
0.460834009348951,14.0718854389722
0.443402017987006,15.6140714845667
0.500571597270174,16.5311380270983
0.620586237279933,15.0038414877124
0.37896714847675,15.045032612082
0.365876677074018,14.2413990590584
0.373488095249756,15.3723201371009
0.438339677901435,15.971290647702
0.504799302467387,14.2175252752896
0.417750442180875,15.788695694555
0.296832105858954,15.6799841022166
0.490597247738276,14.6803119090058
0.545033232833334,16.7245390110604
0.313492646760769,17.1496078521801
0.446059898840203,16.5348590248478
0.453263623708475,15.1884805991078
0.644886500525644,15.2419992388064
0.428307697183426,16.3800904802481
0.362760829425046,16.0158770033771
0.541465078113709,13.9962309550437
0.687938118856219,14.3037201656105
0.487324868007985,13.7936950102259
0.510618315303403,15.9451846749542
0.387328530585713,16.3756050949201
0.378137765481748,14.2140486998484
0.53733147518844,15.7543741920483
0.593367431911289,14.2038520106785
