distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
0,-2.92891099978171,4.03016127450202,17.0626824840844,27.5113448193609,-11.2227854097381,-6.48767731293502,16.545299065697,13.9879556913392,20.8569859264176,-8.56001445810205,-9.90969175419917,-17.0683221774056,NA,-8.05778634796231,4.59330782105971,3.6242742862769,-1.59881660376037,8.33315653809201,NA,11.6914974346664,0.88459094911812,-9.24471888273104,NA,0.273792547349814,-12.1177961350764,-9.55826432863464,-9.94797464642619,12.2343177548393,20.5123149197763,-12.9714814295232,-7.07032477849808,16.2032376693279
0,2.50643334130918,NA,-6.68757499002291,7.01846828230639,3.79401965631803,6.54835009867941,20.8321927829773,15.6037246304363,1.94454827173467,10.7745084981176,1.66534277227646,-6.61655177115726,-2.29519911504708,12.1483984534504,2.77915320632571,7.60925546967229,-2.49448180101206,-3.56871473654419,-2.91322661797917,-0.261020618604675,-0.141448485402975,3.2530402689473,-0.332139749302932,-18.5519066104145,-4.90410880652638,-1.21324927948623,-9.91418504880146,-4.05913914553568,-5.45923603926634,28.3291370468186,-7.81041319916313,-0.182537612327224
0,1.83271605086567,-0.127998478787248,18.4684302343687,-15.8535562187999,0.76449523653551,-11.2060404286112,7.27096496736816,-2.90994319312444,16.2014260585883,0.79991381375045,10.1133611222469,-5.67181106966777,-5.08480694375635,-12.5042550916658,9.27214216934482,-5.51115603638713,-6.90699924309014,1.53129851807482,0.775787484419411,-25.3344929164955,0.104762215629435,1.56408661850163,12.0200893790203,-4.84288708702782,-9.05694476752899,-1.56253781995491,3.6291907402864,-8.93779172834594,2.21918240705941,-13.2026037002359,-6.16568022003371,3.28655326439527
0,4.00995076007653,34.995199014063,9.37937445193766,-5.40139727801032,7.94998490955415,15.4153157712708,11.1506407750566,-0.180800978200466,4.12797236246587,-15.3495727476251,NA,-8.4224876501446,-11.3242809468272,-0.635717820580112,7.93413232901946,16.2419113905291,-3.44786256675989,4.94653184887598,12.1294632575698,-8.62245099387918,-3.99037503648865,-0.202972544730713,15.0231526499456,-6.17487998196624,-4.877947000183,-8.00223350463318,5.91334307867899,2.15044320886854,-15.7594847813229,-2.67475478697182,15.1185903204717,9.27353055710235
0,-4.36200042755539,NA,6.84552919823422,32.7895250421608,7.33128515128089,-9.86997592759464,7.19525482155092,14.9903072974285,5.61660943377791,-20.7050997403533,-1.87010461749819,4.07412148993183,0.557085690843351,-1.28409403580098,-7.57488416080894,16.043885662666,-8.26950847686825,11.1272726583542,-1.03953258281524,3.63771645694612,-15.4197965009164,-7.04896054001871,2.97572694906101,-12.3388711170328,4.59240251304691,-6.81638567403068,5.24948332940046,7.47668724288908,NA,-8.02946519449979,-3.45319295715073,8.97322261641042
0,1.69246385220799,NA,17.5082241353676,6.6997375727555,1.06036609725615,-0.117202311424577,4.9164675824551,-8.83206618746601,15.0170283388081,-22.8208034043396,9.77748054860623,1.5449327063365,-7.3296364180239,-1.87109980199794,28.2902253688797,20.0356525697146,9.02048568783334,4.26244524073512,-2.7296539179882,0.323988925017531,-7.26787952064906,7.415706322562,2.19487098995094,-17.9776007764195,-0.131707631284456,-8.367054522525,3.35766465741062,8.68397153999024,7.62851304731392,-3.89366411554675,-1.15853331427324,5.09346809485885
0,-8.54010157934808,NA,-12.1041062188127,24.7280764446557,4.47214493540922,0.649985917241054,5.10914074432169,24.0666728154534,0.813607580579429,-22.0516972909243,-5.87510275396053,-0.356702763584067,-10.1002927011474,-2.02592844608303,-4.70339858992884,12.6478807477059,-3.63912274703665,15.3665222413754,5.55790976320428,11.7534323874495,-31.5151069534965,-2.34295320515693,-2.8110927539869,3.9972865677822,1.30246955180395,-5.15532467611621,4.33201660031102,4.19304158492884,-22.4070627380198,2.80616697592082,-7.44014241253089,2.00261564102682
0,-2.02906060229733,NA,-1.82570199002744,-18.0807756063929,10.6954895208263,9.82002976347867,1.7670192045764,-7.43095688279118,19.8890148805174,8.77238828725089,-22.9513583784576,3.2972584575989,-6.21996671091803,1.57481004165207,5.83698629694204,3.60927587281915,-8.7260869477842,2.90558871923415,-19.8970569964656,-14.8732174167964,-2.09072316070102,4.2195457414863,-4.87931879823619,-9.39926974774312,-3.38057266375194,4.28048634790539,-18.7952205035404,3.51805096422981,15.8969090950145,27.5176652772212,-5.3651136956631,8.77269555738538
0,-4.32163716288073,6.93194375102595,6.05218019110492,-13.5138709453074,19.9834885554965,0.666853768486135,5.18806510909513,-5.58553596540827,-4.21739273922688,-10.8317759331767,2.54138746698038,-0.745502631898432,-6.35475507793701,-0.944658755979987,7.01799416902824,-4.11728974624971,-4.97583809240761,5.00842321987444,-5.9525163691096,-2.7697963569142,-9.31914254782232,3.05158654430362,-10.4139742822915,-7.22221735252482,-1.20265449198438,25.185527682765,-5.09291568967704,5.84767811456831,-3.60177863927505,7.12680611160292,-1.52754440359094,3.713019284344
0,2.51282506414455,25.0115392251896,9.97593749602575,28.3957365748873,8.65049178046007,11.4640858038507,12.1807448981849,11.8729017594198,5.30154737669982,0.113269866457998,5.03986691648798,2.0427012887652,-16.073881278648,6.07620822777025,13.5872141463084,18.6051503974349,-9.22469301393032,12.5935460870603,-3.82281260103849,5.61460677375732,-3.90688918596756,-0.125531372558441,-3.71758397168213,14.8063259167967,10.1403733313585,NA,-3.73655177152014,11.9577505048774,-9.43436205936717,0.421652176541286,-1.98966481356881,7.03500174055718
0,-7.09296058403201,-4.11901992432469,0.756661971057,-13.521446014425,12.6072120491399,-2.11849468266767,-8.36858666411724,5.2356492312169,21.8045946663162,-8.86667041873621,-16.4733820646531,-6.22415007165137,-6.65710687602268,-15.7449166894967,-3.10142712012258,16.5165542416919,16.9373493064872,-1.23553886088831,-5.04285586630204,-21.5827235283484,-5.18395309813057,2.31717845267147,2.24412249164043,-9.67307456604779,-12.4899453544173,NA,-16.607730623269,-2.80158496601651,7.01839266110213,-9.492703326735,-0.496826190707615,6.45549183566381
0,-0.00582093858167809,-8.65778158444569,12.3527820403346,15.0520065405405,8.81290948957758,-1.28901307014412,24.7596821057024,7.71416078668035,15.6220622964589,-11.4894221580461,16.2476061495603,4.61657735569811,-9.41518541716435,-11.4111310221828,4.72653492283027,-5.08173720033248,19.6912583830191,11.0517762948533,-13.9365724937526,-9.52877036210441,-0.222966958556128,-4.66934318542251,4.91493548469845,-9.38873386646476,-5.83875512836374,-8.93965262625166,2.06490333101425,8.35480429802702,13.0214444408091,-11.4438055620509,-8.50571760058963,5.2437699549949
0,-6.3499672408412,4.57420343564351,4.55687586224178,16.6104984792454,11.9020835709194,10.1540643620457,11.8707731323938,5.07734971174681,13.1555861972984,-12.9899963687018,15.0702794497793,-12.2567679381904,-1.49925954169971,-5.77357465911945,6.26868193132621,5.76876682349433,12.4231259534078,-2.07431018149391,4.2443704949531,-9.61851800925571,-0.193595511671958,-5.60425910769369,14.7492607619794,-9.30987264610965,-2.46547727019393,-1.11572461250884,-1.33132020122837,7.12081230776066,24.6290245471833,-3.02818452099642,-3.74309421190918,15.4024242730453
0,10.7432532882951,13.5777566702629,-8.66186028530025,3.55375030275972,3.42554178332473,16.8645702017059,-7.49401299902836,2.2973610201243,22.8993129535952,-19.9951215987548,-25.6820937855791,-5.36124963995483,-5.92368560652285,2.04575042861227,1.78098395765193,-6.41114128763697,23.0620167301652,2.28339604412729,-11.8162599848635,-14.3950890874623,-2.77233527006207,-3.26005043814297,1.42855546692398,-2.52761766977136,-6.98154178119633,3.5370511101015,-11.9727256447831,NA,11.8286937332551,-0.40499815765483,-11.1872452890779,12.410465757656
0,-4.82376678290056,-8.51402963375545,2.94465251813565,26.781194870096,0.68009076327057,-4.09150263745276,-5.35886132437992,10.3013786254197,-7.27103174743247,-12.8888020718078,3.88144526276291,13.9714181610184,-19.5850746711334,-0.536929700658789,11.1296861665856,-0.331911110473726,7.00448554398545,8.30768255262136,-13.2205044368918,-4.75660265954807,12.2922113060456,-2.33816629718351,-7.33577859219805,2.98001515285581,2.80975822710226,5.46386458935423,-3.41736916283598,10.7807864857325,NA,2.53890008606896,-3.04550114690248,NA
0,-11.3145026651435,NA,0.734437631024292,18.1673684260248,5.69436357410169,8.37809144265661,-8.2939692628774,21.0666921700929,-15.9730550531204,17.5925142387047,5.47546910771183,5.74292234753568,-12.8393352404943,2.99909440559802,14.4176143478245,-0.0498365289269742,-15.2686193959684,17.1797463318406,-17.8318041554093,6.08460480739876,5.14427642764917,-1.51052185291961,-6.2337889395401,6.01784398355292,-4.67879622103283,-0.142453763984861,-1.78205332006182,8.80133306473712,-20.2949272280908,7.43058366993903,-2.21316051852746,NA
