x
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00909371860325336
0.0181473754346371
0.0271637663245201
0.0361431650817394
0.0450857281684875
0.0539916045963764
0.0628609508275986
0.0716939121484756
0.0804906338453293
0.089251272380352
0.0979759693145752
0.106664873659611
0.110771276056767
0.114862211048603
0.11893642693758
0.122993931174278
0.127034798264503
0.13105908036232
0.135066851973534
0.139058187603951
0.143033146858215
0.146991804242134
0.150934219360352
0.154860466718674
0.154223740100861
0.153591006994247
0.152960926294327
0.152333438396454
0.151708528399467
0.151086181402206
0.15046638250351
0.149849131703377
0.149234414100647
0.148622214794159
0.148012518882751
0.147405326366425
0.151347488164902
0.155272096395493
0.159180551767349
0.1630729585886
0.166949406266212
0.170809954404831
0.1746546626091
0.178483590483665
0.182296812534332
0.186094403266907
0.189876407384872
0.193642899394035
0.188300222158432
0.182982221245766
0.177686154842377
0.172411814332008
0.167159110307693
0.161927968263626
0.156718283891678
0.151529967784882
0.14636293053627
0.141217097640038
0.136092364788055
0.130988657474518
0.130452752113342
0.129917666316032
0.129384711384773
0.12885394692421
0.12832535803318
0.127798929810524
0.127274662256241
0.12675254046917
0.12623256444931
0.125714719295502
0.125199005007744
0.124685406684875
0.124173909425735
0.123664513230324
0.12315721064806
0.122651986777782
0.122148834168911
0.121647745370865
0.121148712933064
0.120651729404926
0.120156779885292
0.119663864374161
0.119172967970371
0.118684090673923
0.113650359213352
0.108638651669025
0.103647567331791
0.0986769571900368
0.0937267392873764
0.0887968316674232
0.0838871449232101
0.0789975970983505
0.0741281136870384
0.0692786052823067
0.0644489899277687
0.059639185667038
0.0548491142690182
0.0500786937773228
0.0453278422355652
0.0405964776873589
0.0358845256268978
0.0311919022351503
0.0265185292810202
0.0218643266707659
0.0172292180359364
0.0126131232827902
0.00801596511155367
0.00343766575679183
0.0125187253579497
0.0215583965182304
0.0305607989430428
0.0395262613892555
0.0484549440443516
0.0573469996452332
0.0662025809288025
0.0750218331813812
0.0838049054145813
0.0925519466400146
0.101263105869293
0.109938532114029
0.118578366935253
0.127182751893997
0.135751843452454
0.144285783171654
0.15278472006321
0.161248788237572
0.169678136706352
0.178072899580002
0.186433225870132
0.194759249687195
0.203051120042801
0.211308985948563
0.101314626634121
-0.00819265842437744
-0.117249108850956
-0.225858107209206
-0.334021538496017
-0.44174125790596
-0.54901909828186
-0.655856847763062
-0.762256324291229
-0.868219316005707
-0.973747611045837
-1.07884299755096
-1.06528890132904
-1.0518262386322
-1.03842043876648
-1.02506971359253
-1.01177370548248
-0.998532295227051
-0.985345184803009
-0.972212195396423
-0.959133088588715
-0.946107625961304
-0.933135569095612
-0.920216739177704
-0.916444659233093
-0.91268527507782
-0.908941209316254
-0.905212461948395
-0.901499032974243
-0.897800862789154
-0.894117832183838
-0.890449941158295
-0.886797070503235
-0.883159160614014
-0.879536211490631
-0.875928103923798
-0.88142853975296
-0.886903643608093
-0.892356157302856
-0.897786319255829
-0.903194189071655
-0.908579885959625
-0.913943469524384
-0.91928505897522
-0.924604713916779
-0.92990255355835
-0.935178697109222
-0.940433144569397
-1.04569697380066
-1.15049862861633
-1.25486898422241
-1.35881114006042
-1.46232688426971
-1.56541800498962
-1.66808617115021
-1.77033317089081
-1.87216079235077
-1.97357070446014
-2.0745644569397
-2.17514395713806
-2.27531099319458
-2.37506699562073
-2.47441387176514
-2.57335305213928
-2.6718864440918
-2.77001571655273
-2.86774230003357
-2.96506810188293
-3.0619945526123
-3.15852332115173
-3.25465607643127
-3.35039448738098
-3.34570932388306
-3.34107375144958
-3.33645844459534
-3.33186221122742
-3.32728481292725
-3.32272624969482
-3.31818628311157
-3.31366491317749
-3.30916213989258
-3.30467796325684
-3.30021214485168
-3.29576468467712
-3.27769470214844
-3.25970315933228
-3.24178552627563
-3.22394132614136
-3.20617032051086
-3.18847227096558
-3.17084693908691
-3.15329384803772
-3.13581275939941
-3.11840343475342
-3.10106539726257
-3.08379864692688
-3.06660270690918
-3.04947733879089
-3.03242206573486
-3.01543688774109
-2.99852132797241
-2.98167514801025
-2.96489810943604
-2.94818997383118
-2.93155026435852
-2.91497874259949
-2.8984751701355
-2.88203930854797
-2.87931156158447
-2.87659096717834
